source_book,recommended_book,genre,similarity
Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3),Dog Man: Lord of the Fleas: From the Creator of Captain Underpants (Dog Man #5),Fiction,0.9874291231748605
Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3),The Wonderful Things You Will Be,Fiction,0.9757126747463243
Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3),Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Fiction,0.969538258248454
Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3),The Wonderful Things You Will Be,Fiction,0.9670127313860123
Astrophysics for People in a Hurry,Goodnight Moon,Non Fiction,0.9924214663570587
Astrophysics for People in a Hurry,Unicorn Coloring Book: For Kids Ages 4-8 (US Edition) (Silly Bear Coloring Books),Non Fiction,0.9908167529731686
Astrophysics for People in a Hurry,Guts,Non Fiction,0.9902241990599929
Astrophysics for People in a Hurry,"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Non Fiction,0.9889937428417266
Astrophysics for People in a Hurry,Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,Non Fiction,0.9847048886586836
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Non Fiction,0.9936838015994374
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,What Happened,Non Fiction,0.9787981616317399
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Non Fiction,0.9764964922781841
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,"The Plant Paradox Cookbook: 100 Delicious Recipes to Help You Lose Weight, Heal Your Gut, and Live Lectin-Free",Non Fiction,0.9494690063988749
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Non Fiction,0.9432873475183192
Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,Non Fiction,0.9811485366348616
Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,Origin: A Novel (Robert Langdon),Non Fiction,0.9758451249198666
Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,The President Is Missing: A Novel,Non Fiction,0.9401898364922858
Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Non Fiction,0.918839092504173
Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,Fire and Fury: Inside the Trump White House,Non Fiction,0.9150813827548135
The Pout-Pout Fish,Goodnight Moon,Fiction,0.9985197210826384
The Pout-Pout Fish,Dear Zoo: A Lift-the-Flap Book,Fiction,0.9977977725723005
The Pout-Pout Fish,Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Fiction,0.9902322178432135
The Pout-Pout Fish,The Pout-Pout Fish,Fiction,0.9897453969801088
The Pout-Pout Fish,Goodnight Moon,Fiction,0.9894854380893897
First 100 Words,First 100 Words,Non Fiction,0.9897913218896168
First 100 Words,First 100 Words,Non Fiction,0.9812340830641304
First 100 Words,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Non Fiction,0.9810851099740775
First 100 Words,10-Day Green Smoothie Cleanse,Non Fiction,0.9760427446211936
First 100 Words,Milk and Honey,Non Fiction,0.9713149585940243
Dear Zoo: A Lift-the-Flap Book,The Pout-Pout Fish,Fiction,0.9977977725723005
Dear Zoo: A Lift-the-Flap Book,Goodnight Moon,Fiction,0.9927130334169512
Dear Zoo: A Lift-the-Flap Book,Dear Zoo: A Lift-the-Flap Book,Fiction,0.9897434419277301
Dear Zoo: A Lift-the-Flap Book,The Pout-Pout Fish,Fiction,0.988598649594467
Dear Zoo: A Lift-the-Flap Book,Goodnight Moon,Fiction,0.9851953951901329
The Wonderful Things You Will Be,The Wonderful Things You Will Be,Fiction,0.99003846200737
The Wonderful Things You Will Be,The Wonderful Things You Will Be,Fiction,0.984286456370734
The Wonderful Things You Will Be,Alexander Hamilton,Fiction,0.9838347602999791
The Wonderful Things You Will Be,Dog Man: A Tale of Two Kitties: From the Creator of Captain Underpants (Dog Man #3),Fiction,0.9757126747463243
The Wonderful Things You Will Be,Between the World and Me,Fiction,0.9731765546898106
The Shack: Where Tragedy Confronts Eternity,A Man Called Ove: A Novel,Fiction,0.97909421566256
The Shack: Where Tragedy Confronts Eternity,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Fiction,0.9673424121773684
The Shack: Where Tragedy Confronts Eternity,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Fiction,0.9627672169194703
The Shack: Where Tragedy Confronts Eternity,"Girl, Wash Your Face: Stop Believing the Lies About Who You Are So You Can Become Who You Were Meant to Be",Fiction,0.9491347521747645
The Shack: Where Tragedy Confronts Eternity,Ready Player One: A Novel,Fiction,0.948919059794564
The Whole30: The 30-Day Guide to Total Health and Food Freedom,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,Non Fiction,0.9936838015994374
The Whole30: The 30-Day Guide to Total Health and Food Freedom,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Non Fiction,0.9839636882271497
The Whole30: The 30-Day Guide to Total Health and Food Freedom,What Happened,Non Fiction,0.9814700294662648
The Whole30: The 30-Day Guide to Total Health and Food Freedom,"The Plant Paradox Cookbook: 100 Delicious Recipes to Help You Lose Weight, Heal Your Gut, and Live Lectin-Free",Non Fiction,0.9592383259894577
The Whole30: The 30-Day Guide to Total Health and Food Freedom,The Mueller Report,Non Fiction,0.947768212106696
Giraffes Can't Dance,If Animals Kissed Good Night,Fiction,0.9898305526430693
Giraffes Can't Dance,Giraffes Can't Dance,Fiction,0.9897919198501203
Giraffes Can't Dance,Giraffes Can't Dance,Fiction,0.9828459025143398
Giraffes Can't Dance,Dear Zoo: A Lift-the-Flap Book,Fiction,0.9826892442671578
Giraffes Can't Dance,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Fiction,0.9822355112846324
The Very Hungry Caterpillar,The Very Hungry Caterpillar,Fiction,0.991018878625862
The Very Hungry Caterpillar,The Very Hungry Caterpillar,Fiction,0.9873058328692519
The Very Hungry Caterpillar,"Oh, the Places You'll Go!",Fiction,0.9831292946032637
The Very Hungry Caterpillar,Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Fiction,0.9800809262354775
The Very Hungry Caterpillar,"Oh, the Places You'll Go!",Fiction,0.9750565141389397
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Non Fiction,0.9899283375420562
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Ready Player One: A Novel,Non Fiction,0.9699859272482557
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Educated: A Memoir,Non Fiction,0.9694109012533565
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Non Fiction,0.9682641331700409
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Educated: A Memoir,Non Fiction,0.959729601939108
What Happened,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Non Fiction,0.9984062479270763
What Happened,"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Non Fiction,0.9827628307904148
What Happened,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Non Fiction,0.9814700294662648
What Happened,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,Non Fiction,0.9787981616317399
What Happened,"The Plant Paradox Cookbook: 100 Delicious Recipes to Help You Lose Weight, Heal Your Gut, and Live Lectin-Free",Non Fiction,0.9619333595797874
The Sun and Her Flowers,Kitchen Confidential Updated Edition: Adventures in the Culinary Underbelly (P.S.),Non Fiction,0.984531603733379
The Sun and Her Flowers,Guts,Non Fiction,0.9780866212035837
The Sun and Her Flowers,Night (Night),Non Fiction,0.9771296924121066
The Sun and Her Flowers,The Meltdown (Diary of a Wimpy Kid Book 13),Non Fiction,0.9717835036015946
The Sun and Her Flowers,"Uninvited: Living Loved When You Feel Less Than, Left Out, and Lonely",Non Fiction,0.9710130023953981
Goodnight Moon,The Pout-Pout Fish,Fiction,0.9985197210826384
Goodnight Moon,Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Fiction,0.9929114331677171
Goodnight Moon,Dear Zoo: A Lift-the-Flap Book,Fiction,0.9927130334169512
Goodnight Moon,Goodnight Moon,Fiction,0.9897517409329158
Goodnight Moon,Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Fiction,0.9891891379122857
How to Win Friends & Influence People,How to Win Friends & Influence People,Non Fiction,0.9898067061391143
How to Win Friends & Influence People,How to Win Friends & Influence People,Non Fiction,0.982977143749014
How to Win Friends & Influence People,Educated: A Memoir,Non Fiction,0.974684666740778
How to Win Friends & Influence People,The Wonky Donkey,Non Fiction,0.9686815516800464
How to Win Friends & Influence People,The 5 Love Languages: The Secret to Love that Lasts,Non Fiction,0.9686681393454958
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Little Fires Everywhere,Non Fiction,0.9932014976710328
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Non Fiction,0.9816962190963044
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,The Silent Patient,Non Fiction,0.9743729226485993
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Non Fiction,0.968803490014947
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Ready Player One: A Novel,Non Fiction,0.9493882470162027
"Harry Potter and the Prisoner of Azkaban: The Illustrated Edition (Harry Potter, Book 3)",Double Down (Diary of a Wimpy Kid #11),Fiction,0.9705622720729917
"Harry Potter and the Prisoner of Azkaban: The Illustrated Edition (Harry Potter, Book 3)",Obama: An Intimate Portrait,Fiction,0.958301158017456
"Harry Potter and the Prisoner of Azkaban: The Illustrated Edition (Harry Potter, Book 3)","Harry Potter and the Sorcerer's Stone: The Illustrated Edition (Harry Potter, Book 1)",Fiction,0.934974362415125
"Harry Potter and the Prisoner of Azkaban: The Illustrated Edition (Harry Potter, Book 3)",Homebody: A Guide to Creating Spaces You Never Want to Leave,Fiction,0.9297250517872082
"Harry Potter and the Prisoner of Azkaban: The Illustrated Edition (Harry Potter, Book 3)",Diary of a Wimpy Kid: The Long Haul,Fiction,0.9093427562141494
The Going-To-Bed Book,Puppy Birthday to You! (Paw Patrol) (Little Golden Book),Fiction,0.9987190472233584
The Going-To-Bed Book,"Secret Garden: An Inky Treasure Hunt and Coloring Book (For Adults, mindfulness coloring)",Fiction,0.986088794128859
The Going-To-Bed Book,The Going-To-Bed Book,Fiction,0.983543368477461
The Going-To-Bed Book,Goodnight Moon,Fiction,0.9811506338757013
The Going-To-Bed Book,Dog Man and Cat Kid: From the Creator of Captain Underpants (Dog Man #4),Fiction,0.979595267250084
"Option B: Facing Adversity, Building Resilience, and Finding Joy",Mindset: The New Psychology of Success,Non Fiction,0.9597450425259639
"Option B: Facing Adversity, Building Resilience, and Finding Joy",Milk and Vine: Inspirational Quotes From Classic Vines,Non Fiction,0.9538016332034721
"Option B: Facing Adversity, Building Resilience, and Finding Joy",A Wrinkle in Time (Time Quintet),Non Fiction,0.9445944049064731
"Option B: Facing Adversity, Building Resilience, and Finding Joy",Thirteen Reasons Why,Non Fiction,0.9377406837996203
"Option B: Facing Adversity, Building Resilience, and Finding Joy","Adult Coloring Book Designs: Stress Relief Coloring Book: Garden Designs, Mandalas, Animals, and Paisley Patterns",Non Fiction,0.9235370265857147
Origin: A Novel (Robert Langdon),Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,Fiction,0.9940952487716984
Origin: A Novel (Robert Langdon),Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,Fiction,0.9758451249198666
Origin: A Novel (Robert Langdon),"Harry Potter and the Cursed Child, Parts 1 & 2, Special Rehearsal Edition Script",Fiction,0.9406988564996106
Origin: A Novel (Robert Langdon),Fire and Fury: Inside the Trump White House,Fiction,0.9261869726053207
Origin: A Novel (Robert Langdon),The Handmaid's Tale,Fiction,0.9003570844965538
Player's Handbook (Dungeons & Dragons),Player's Handbook (Dungeons & Dragons),Fiction,0.9909584168317298
Player's Handbook (Dungeons & Dragons),Player's Handbook (Dungeons & Dragons),Fiction,0.9700651050579815
Player's Handbook (Dungeons & Dragons),"Harry Potter and the Chamber of Secrets: The Illustrated Edition (Harry Potter, Book 2)",Fiction,0.9633252429487669
Player's Handbook (Dungeons & Dragons),"Harry Potter and the Sorcerer's Stone: The Illustrated Edition (Harry Potter, Book 1)",Fiction,0.8637707503696511
Player's Handbook (Dungeons & Dragons),Harry Potter Paperback Box Set (Books 1-7),Fiction,0.8607751611489298
The Handmaid's Tale,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Fiction,0.9700674611561602
The Handmaid's Tale,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Fiction,0.9652258898096244
The Handmaid's Tale,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Fiction,0.9331798822171944
The Handmaid's Tale,Grey: Fifty Shades of Grey as Told by Christian (Fifty Shades of Grey Series),Fiction,0.9290997650174626
The Handmaid's Tale,Origin: A Novel (Robert Langdon),Fiction,0.9003570844965538
A Gentleman in Moscow: A Novel,12 Rules for Life: An Antidote to Chaos,Fiction,0.9860258903204216
A Gentleman in Moscow: A Novel,Educated: A Memoir,Fiction,0.9815848334500462
A Gentleman in Moscow: A Novel,Educated: A Memoir,Fiction,0.9657778061986231
A Gentleman in Moscow: A Novel,How to Win Friends & Influence People,Fiction,0.9574536804624924
A Gentleman in Moscow: A Novel,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Fiction,0.9397319738425162
"Publication Manual of the American Psychological Association, 6th Edition",Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Non Fiction,0.9963098150325245
"Publication Manual of the American Psychological Association, 6th Edition","Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,0.9959033243064581
"Publication Manual of the American Psychological Association, 6th Edition","Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,0.9954095902694845
"Publication Manual of the American Psychological Association, 6th Edition","Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,0.980930922452829
"Publication Manual of the American Psychological Association, 6th Edition","Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,0.9560962850051007
Puppy Birthday to You! (Paw Patrol) (Little Golden Book),The Going-To-Bed Book,Fiction,0.9987190472233584
Puppy Birthday to You! (Paw Patrol) (Little Golden Book),"Secret Garden: An Inky Treasure Hunt and Coloring Book (For Adults, mindfulness coloring)",Fiction,0.9905073008404699
Puppy Birthday to You! (Paw Patrol) (Little Golden Book),The Going-To-Bed Book,Fiction,0.9873947887389014
Puppy Birthday to You! (Paw Patrol) (Little Golden Book),The Getaway,Fiction,0.9814688832434635
Puppy Birthday to You! (Paw Patrol) (Little Golden Book),Goodnight Moon,Fiction,0.9773216293955925
A Man Called Ove: A Novel,A Man Called Ove: A Novel,Fiction,0.9822637201301868
A Man Called Ove: A Novel,The Shack: Where Tragedy Confronts Eternity,Fiction,0.97909421566256
A Man Called Ove: A Novel,Ready Player One: A Novel,Fiction,0.9675483748905428
A Man Called Ove: A Novel,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Fiction,0.9524295938066968
A Man Called Ove: A Novel,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Fiction,0.9506860500097339
Ready Player One: A Novel,Ready Player One: A Novel,Fiction,0.990074416263018
Ready Player One: A Novel,"Girl, Wash Your Face: Stop Believing the Lies About Who You Are So You Can Become Who You Were Meant to Be",Fiction,0.9884699655452465
Ready Player One: A Novel,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Fiction,0.9843457503268783
Ready Player One: A Novel,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Fiction,0.9818006984799429
Ready Player One: A Novel,The Silent Patient,Fiction,0.9742983532573893
Wonder,The 5 Love Languages: The Secret to Love that Lasts,Fiction,0.9917235832627982
Wonder,"Oh, the Places You'll Go!",Fiction,0.988338843365275
Wonder,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading…",Fiction,0.9882056543607458
Wonder,The 5 Love Languages: The Secret to Love that Lasts,Fiction,0.9870755836248735
Wonder,Wonder,Fiction,0.9832559932414217
The Getaway,"Secret Garden: An Inky Treasure Hunt and Coloring Book (For Adults, mindfulness coloring)",Fiction,0.9880870985151372
The Getaway,Puppy Birthday to You! (Paw Patrol) (Little Golden Book),Fiction,0.9814688832434635
The Getaway,The Constitution of the United States,Fiction,0.9739864956700564
The Getaway,The Going-To-Bed Book,Fiction,0.9730369312945366
The Getaway,The Going-To-Bed Book,Fiction,0.972584679453362
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),1984 (Signet Classics),Non Fiction,0.996270606040153
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),The Wonky Donkey,Non Fiction,0.9921391083650516
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Non Fiction,0.9898663736200698
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),The Wonky Donkey,Non Fiction,0.9884786863854993
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Non Fiction,0.9834047392775844
StrengthsFinder 2.0,StrengthsFinder 2.0,Non Fiction,0.9945831327469713
StrengthsFinder 2.0,StrengthsFinder 2.0,Non Fiction,0.9773248144148842
StrengthsFinder 2.0,StrengthsFinder 2.0,Non Fiction,0.9475458643551816
StrengthsFinder 2.0,Go Set a Watchman: A Novel,Non Fiction,0.9338403055652528
StrengthsFinder 2.0,The President Is Missing: A Novel,Non Fiction,0.912644514794737
The 5 Love Languages: The Secret to Love that Lasts,The 5 Love Languages: The Secret to Love that Lasts,Non Fiction,0.990630233119795
The 5 Love Languages: The Secret to Love that Lasts,The Wonky Donkey,Non Fiction,0.9894228418198616
The 5 Love Languages: The Secret to Love that Lasts,Wonder,Non Fiction,0.9870755836248735
The 5 Love Languages: The Secret to Love that Lasts,Wonder,Non Fiction,0.9869507195079493
The 5 Love Languages: The Secret to Love that Lasts,The 5 Love Languages: The Secret to Love that Lasts,Non Fiction,0.9862920602100967
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Cravings: Recipes for All the Food You Want to Eat: A Cookbook,Non Fiction,0.9801184029763427
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Non Fiction,0.9798006427082324
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Non Fiction,0.9764053584837044
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Fantastic Beasts and Where to Find Them: The Original Screenplay (Harry Potter),Non Fiction,0.9761049879008068
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,"National Geographic Kids Why?: Over 1,111 Answers to Everything",Non Fiction,0.9651949798324653
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,If Animals Kissed Good Night,Non Fiction,0.9952762656016885
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Non Fiction,0.992351162509496
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Giraffes Can't Dance,Non Fiction,0.9914851576844504
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,First 100 Words,Non Fiction,0.9832759599471163
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Non Fiction,0.9806544443588388
1984 (Signet Classics),The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Fiction,0.996270606040153
1984 (Signet Classics),The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Fiction,0.9937920260317054
1984 (Signet Classics),Milk and Honey,Fiction,0.9913298886621497
1984 (Signet Classics),10-Day Green Smoothie Cleanse,Fiction,0.9886903060123527
1984 (Signet Classics),The Wonky Donkey,Fiction,0.9883721229651974
"Oh, the Places You'll Go!","Oh, the Places You'll Go!",Fiction,0.9909608740435853
"Oh, the Places You'll Go!","Oh, the Places You'll Go!",Fiction,0.987163198807961
"Oh, the Places You'll Go!",Jesus Calling: Enjoying Peace in His Presence (with Scripture References),Fiction,0.9856421840721922
"Oh, the Places You'll Go!",Wonder,Fiction,0.9837931765871615
"Oh, the Places You'll Go!",The Very Hungry Caterpillar,Fiction,0.9831292946032637
"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",What Happened,Non Fiction,0.9827628307904148
"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",The Whole30: The 30-Day Guide to Total Health and Food Freedom,Non Fiction,0.9743130182081126
"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",The Whole30: The 30-Day Guide to Total Health and Food Freedom,Non Fiction,0.9662747816822927
"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Leonardo da Vinci,Non Fiction,0.9549991204166387
"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,Non Fiction,0.9432873475183192
Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for…,Non Fiction,0.9907772279521868
Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books),Non Fiction,0.99034899880766
Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Non Fiction,0.9869554871975272
Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,Astrophysics for People in a Hurry,Non Fiction,0.9847048886586836
Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,"5,000 Awesome Facts (About Everything!) (National Geographic Kids)",Non Fiction,0.9845074311312696
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Non Fiction,0.9909187381697564
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Crazy Rich Asians (Crazy Rich Asians Trilogy),Non Fiction,0.9882347436345242
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Fire and Fury: Inside the Trump White House,Non Fiction,0.9607643775004705
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Non Fiction,0.9571029303900799
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,Non Fiction,0.9535892757720942
Obama: An Intimate Portrait,Double Down (Diary of a Wimpy Kid #11),Non Fiction,0.9963588357278285
Obama: An Intimate Portrait,Homebody: A Guide to Creating Spaces You Never Want to Leave,Non Fiction,0.958769722924425
Obama: An Intimate Portrait,"Harry Potter and the Prisoner of Azkaban: The Illustrated Edition (Harry Potter, Book 3)",Non Fiction,0.958301158017456
Obama: An Intimate Portrait,The Wright Brothers,Non Fiction,0.943979593409152
Obama: An Intimate Portrait,"Harry Potter and the Sorcerer's Stone: The Illustrated Edition (Harry Potter, Book 1)",Non Fiction,0.9426352889793053
Milk and Honey,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading…",Non Fiction,0.9922589915963602
Milk and Honey,Milk and Honey,Non Fiction,0.9908929386336962
Milk and Honey,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Non Fiction,0.9884448277617321
Milk and Honey,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Non Fiction,0.9834818356039825
Milk and Honey,10-Day Green Smoothie Cleanse,Non Fiction,0.9821176556109268
Milk and Vine: Inspirational Quotes From Classic Vines,Fear: Trump in the White House,Non Fiction,0.9662085806055782
Milk and Vine: Inspirational Quotes From Classic Vines,Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,Non Fiction,0.9599393041184385
Milk and Vine: Inspirational Quotes From Classic Vines,Crazy Rich Asians (Crazy Rich Asians Trilogy),Non Fiction,0.9574575587477149
Milk and Vine: Inspirational Quotes From Classic Vines,"Option B: Facing Adversity, Building Resilience, and Finding Joy",Non Fiction,0.9538016332034721
Milk and Vine: Inspirational Quotes From Classic Vines,The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Non Fiction,0.9517089608771067
How to Win Friends & Influence People,How to Win Friends & Influence People,Non Fiction,0.9898067061391143
How to Win Friends & Influence People,Educated: A Memoir,Non Fiction,0.9804212221673027
How to Win Friends & Influence People,The 5 Love Languages: The Secret to Love that Lasts,Non Fiction,0.975679140296327
How to Win Friends & Influence People,To Kill a Mockingbird,Non Fiction,0.9737564675495113
How to Win Friends & Influence People,Educated: A Memoir,Non Fiction,0.971910689504228
The Very Hungry Caterpillar,The Very Hungry Caterpillar,Fiction,0.9938895209788894
The Very Hungry Caterpillar,The Very Hungry Caterpillar,Fiction,0.991018878625862
The Very Hungry Caterpillar,"Oh, the Places You'll Go!",Fiction,0.986007883731757
The Very Hungry Caterpillar,"Oh, the Places You'll Go!",Fiction,0.9807116848458711
The Very Hungry Caterpillar,If Animals Kissed Good Night,Fiction,0.9785132490918239
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Crazy Rich Asians (Crazy Rich Asians Trilogy),Non Fiction,0.9975931546859139
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Non Fiction,0.9909187381697564
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,Non Fiction,0.980124447084535
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Non Fiction,0.969641846201957
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Non Fiction,0.9660726183282043
